InvoiceIdSequential,InvoiceDate,Type,UnitPrice,Quantity,TaxAmount,Amount,service_product,staff_name,day_of_month,month,year,time_start,time_end,monthi,yeari
7931,10/01/2019,Service,418.18,1,41.82,460,Prenatal Harmony Test & Early Scan,Early Life,17,Jan,2019,20:00,20:30,1,2019
8206,13/02/2019,Service,418.18,1,41.82,460,Prenatal Harmony Test & Early Scan,Early Life,18,Feb,2019,20:00,20:30,2,2019
11608,07/01/2020,Service,74.17,1,14.83,89,Well-being & Gender Package,Early Life Ultrasound Centre,20,Jan,2020,20:00,20:30,1,2020
9266,22/06/2019,Service,45.46,1,4.55,50,Basic Gender Scan,Early Life,26,Jun,2019,20:00,20:30,6,2019
8991,17/05/2019,Service,45.46,1,4.55,50,Basic Gender Scan,Early Life,20,May,2019,20:00,20:30,5,2019
9949,09/09/2019,Service,45.46,1,4.55,50,Basic Gender Scan,Early Life,18,Sep,2019,20:00,20:30,9,2019
6931,18/09/2018,Service,27.27,1,2.73,30,Basic Gender Scan,Early Life,19,Sep,2018,20:00,20:30,9,2018
6997,25/09/2018,Service,27.27,1,2.73,30,Basic Gender Scan,Early Life,26,Sep,2018,20:00,20:30,9,2018
11311,29/11/2019,Service,70.83,1,14.17,85,Basic 4D Package,Early Life Ultrasound Centre,9,Dec,2019,20:00,20:30,11,2019
10773,02/10/2019,Service,70.83,1,14.17,85,Basic 4D Package,Early Life,7,Oct,2019,20:00,20:30,10,2019
7660,10/12/2018,Service,36.36,1,3.64,40,Basic Gender Scan,Early Life,10,Dec,2018,20:15,20:30,12,2018
7254,28/10/2018,Service,36.36,1,3.64,40,Basic Gender Scan,Early Life,31,Oct,2018,20:00,20:30,10,2018
7145,13/10/2018,Service,36.36,1,3.64,40,Basic Gender Scan,Early Life,22,Oct,2018,20:00,20:30,10,2018
7104,09/10/2018,Service,36.36,1,3.64,40,Basic Gender Scan,Early Life,10,Oct,2018,20:00,20:30,10,2018
7392,09/11/2018,Service,36.36,1,3.64,40,Basic Gender Scan,Early Life,10,Dec,2018,20:00,20:30,11,2018
7528,26/11/2018,Service,36.36,1,3.64,40,Basic Gender Scan,Early Life,26,Nov,2018,20:00,20:30,11,2018
8770,22/04/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,24,Apr,2019,20:00,20:30,4,2019
9497,18/07/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,18,Jul,2019,20:00,20:30,7,2019
10355,15/09/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,23,Sep,2019,20:00,20:30,9,2019
9490,17/07/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,17,Jul,2019,20:00,20:30,7,2019
8256,20/02/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,21,Feb,2019,20:00,20:30,2,2019
9320,28/06/2019,Service,77.27,1,7.73,85,Well-being & Gender Package,Early Life,1,Jul,2019,20:00,20:30,6,2019
9580,30/07/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,5,Aug,2019,20:00,20:30,7,2019
9524,21/07/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,31,Jul,2019,20:00,20:30,7,2019
9871,02/09/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,4,Sep,2019,20:00,20:30,9,2019
9724,14/08/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,14,Aug,2019,20:00,20:30,8,2019
9183,12/06/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,3,Jul,2019,20:00,20:30,6,2019
9400,08/07/2019,Service,77.27,1,7.73,85,Well-Being Scan,Early Life,29,Jul,2019,20:00,20:30,7,2019
9687,10/08/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,29,Aug,2019,20:00,20:30,8,2019
8668,10/04/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,17,Apr,2019,20:00,20:30,4,2019
9936,07/09/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,11,Sep,2019,20:00,20:30,9,2019
9779,21/08/2019,Service,77.27,1,7.73,85,Well-Being Scan,Early Life,28,Aug,2019,20:00,20:30,8,2019
9824,28/08/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,2,Sep,2019,20:00,20:30,8,2019
9702,12/08/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,12,Aug,2019,20:00,20:30,8,2019
9757,19/08/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,21,Aug,2019,20:00,20:30,8,2019
8971,15/05/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,15,May,2019,20:00,20:30,5,2019
9551,25/07/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,29,Jul,2019,20:00,20:30,7,2019
9391,07/07/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,10,Jul,2019,20:00,20:30,7,2019
8843,30/04/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,8,May,2019,20:00,20:30,4,2019
8067,27/01/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,30,Jan,2019,20:00,20:30,1,2019
9294,25/06/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,11,Jul,2019,20:00,20:30,6,2019
9142,06/06/2019,Service,77.27,1,7.73,85,Well-Being Scan,Early Life,6,Jun,2019,20:00,20:30,6,2019
9749,19/08/2019,Service,77.27,1,7.73,85,Well-Being Scan,Early Life,19,Aug,2019,20:00,20:30,8,2019
8720,15/04/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,29,Apr,2019,20:00,20:30,4,2019
8950,12/05/2019,Service,77.27,1,7.73,85,Well-Being Scan,Early Life,22,May,2019,20:00,20:30,5,2019
9540,23/07/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,5,Aug,2019,20:00,20:30,7,2019
9086,31/05/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,3,Jun,2019,20:00,20:30,5,2019
9884,03/09/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,5,Sep,2019,20:00,20:30,9,2019
8212,14/02/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,25,Feb,2019,20:00,20:30,2,2019
7599,03/12/2018,Service,68.18,1,6.82,75,Early Pregnancy Scan,Early Life,5,Dec,2018,20:00,20:30,12,2018
7671,11/12/2018,Service,68.18,1,6.82,75,Early Pregnancy Scan,Early Life,19,Dec,2018,20:00,20:30,12,2018
7623,06/12/2018,Service,68.18,1,6.82,75,Early Pregnancy Scan,Early Life,6,Dec,2018,20:00,20:30,12,2018
9910,05/09/2019,Service,68.18,1,6.82,75,Gender Reveal Surprise Package,Early Life,25,Sep,2019,20:00,20:30,9,2019
7664,11/12/2018,Service,68.18,1,6.82,75,Early Pregnancy Scan,Early Life,12,Dec,2018,20:00,20:30,12,2018
9457,14/07/2019,Service,59.09,1,5.91,65,Basic 4D Package,Early Life,15,Jul,2019,20:00,20:30,7,2019
8068,27/01/2019,Service,59.09,1,5.91,65,Basic 4D Package,Early Life,21,Mar,2019,20:00,20:30,1,2019
8637,05/04/2019,Service,59.09,1,5.91,65,Basic 4D Package,Early Life,25,Apr,2019,20:00,20:30,4,2019
9212,15/06/2019,Service,59.09,1,5.91,65,Basic 4D Package,Early Life,19,Jun,2019,20:00,20:30,6,2019
9772,20/08/2019,Service,59.09,1,5.91,65,Basic 4D Package,Early Life,9,Sep,2019,20:00,20:30,8,2019
10371,15/09/2019,Service,59.09,1,5.91,65,Basic 4D Package,Early Life,19,Sep,2019,20:00,20:30,9,2019
11403,10/12/2019,Service,54.17,1,10.83,65,Basic 4D Package,V1 Early Life,16,Dec,2019,20:00,20:30,12,2019
11071,06/11/2019,Service,54.17,1,10.83,65,Basic 4D Package,Early Life,6,Nov,2019,20:00,20:30,11,2019
11716,21/01/2020,Service,54.17,1,10.83,65,Basic 4D Package,V1 Early Life,20,Feb,2020,20:00,20:30,1,2020
11282,27/11/2019,Service,54.17,1,10.83,65,Basic 4D Package,Early Life,27,Nov,2019,20:00,20:30,11,2019
11204,19/11/2019,Service,54.17,1,10.83,65,Basic 4D Package,Early Life,25,Nov,2019,20:00,20:30,11,2019
7508,23/11/2018,Service,386.36,1,38.64,425,Prenatal Harmony Test & Early Scan,Early Life,29,Nov,2018,20:00,20:30,11,2018
10881,14/10/2019,Service,41.67,1,8.33,50,Basic Gender Scan,Early Life,30,Oct,2019,20:00,20:30,10,2019
15710,14/09/2021,Service,30,1,0,30,Early Pregnancy Scan,Early Life,20,Sep,2021,19:55,20:35,9,2021
15388,31/07/2021,Service,30,1,0,30,Early Pregnancy Scan,Early Life,23,Aug,2021,19:55,20:35,7,2021
15640,05/09/2021,Service,30,1,0,30,Early Pregnancy Scan,Early Life,23,Sep,2021,19:55,20:35,9,2021
15614,01/09/2021,Service,30,1,0,30,Early Pregnancy Scan,Early Life,15,Sep,2021,19:55,20:35,9,2021
15722,15/09/2021,Service,-30,1,0,-30,Early Pregnancy Scan,Early Life,20,Sep,2021,19:55,20:35,9,2021
15784,25/09/2021,Service,-30,1,0,-30,Early Pregnancy Scan,Early Life,23,Aug,2021,19:55,20:35,9,2021
15669,09/09/2021,Service,-30,1,0,-30,Early Pregnancy Scan,Early Life,15,Sep,2021,19:55,20:35,9,2021
15717,15/09/2021,Service,-30,1,0,-30,Early Pregnancy Scan,Early Life,23,Sep,2021,19:55,20:35,9,2021
12610,16/06/2020,Service,50,1,10,60,Basic Gender Scan,Early Life,20,Jul,2020,19:55,20:35,6,2020
12616,17/06/2020,Service,50,1,10,60,Basic Gender Scan,Early Life,9,Jul,2020,19:55,20:35,6,2020
13857,10/12/2020,Service,62.5,1,12.5,75,Basic Gender Scan,Early Life,28,Dec,2020,19:55,20:35,12,2020
15480,13/08/2021,Service,85,1,0,85,3D Gender Package,Early Life,1,Sep,2021,19:55,20:35,8,2021
15276,14/07/2021,Service,85,1,0,85,3D Gender Package,Early Life,26,Jul,2021,19:55,20:35,7,2021
13030,13/08/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,19,Aug,2020,19:55,20:35,8,2020
12872,23/07/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,29,Jul,2020,19:55,20:35,7,2020
12934,30/07/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,13,Aug,2020,19:55,20:35,7,2020
12963,02/08/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,17,Aug,2020,19:55,20:35,8,2020
12986,06/08/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,19,Aug,2020,19:55,20:35,8,2020
12980,04/08/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,26,Aug,2020,19:55,20:35,8,2020
13278,17/09/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,1,Oct,2020,19:55,20:35,9,2020
13191,06/09/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,7,Sep,2020,19:55,20:35,9,2020
13368,29/09/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,19,Oct,2020,19:55,20:35,9,2020
13415,07/10/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,12,Oct,2020,19:55,20:35,10,2020
13647,09/11/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,18,Nov,2020,19:55,20:35,11,2020
13732,24/11/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,21,Dec,2020,19:55,20:35,11,2020
13113,26/08/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,24,Sep,2020,19:55,20:35,8,2020
13028,13/08/2020,Service,89,1,0,89,Prenatal Harmony Test & Early Scan,Early Life,14,Sep,2020,19:55,20:35,8,2020
13004,09/08/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,20,Aug,2020,19:55,20:35,8,2020
13805,03/12/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,17,Dec,2020,19:55,20:35,12,2020
13796,02/12/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,2,Dec,2020,19:55,20:35,12,2020
13747,26/11/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,26,Nov,2020,19:55,20:35,11,2020
13699,17/11/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,30,Nov,2020,19:55,20:35,11,2020
13710,20/11/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,23,Nov,2020,19:55,20:35,11,2020
13299,20/09/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,21,Sep,2020,19:55,20:35,9,2020
13722,23/11/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,14,Dec,2020,19:55,20:35,11,2020
13534,21/10/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,22,Oct,2020,19:55,20:35,10,2020
12917,28/07/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,5,Aug,2020,19:55,20:35,7,2020
13806,03/12/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,21,Dec,2020,19:55,20:35,12,2020
13374,30/09/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,8,Oct,2020,19:55,20:35,9,2020
13103,26/08/2020,Service,139,1,0,139,3D & 4D Package,Early Life,31,Aug,2020,19:55,20:35,8,2020
12670,24/06/2020,Service,90,1,0,90,Well-Being Scan,Early Life,25,Jun,2020,19:55,20:35,6,2020
12591,14/06/2020,Service,90,1,0,90,Well-Being Scan,Early Life,8,Jul,2020,19:55,20:35,6,2020
12597,15/06/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,17,Jun,2020,19:55,20:35,6,2020
12563,11/06/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,11,Jun,2020,19:55,20:35,6,2020
12349,09/05/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,25,May,2020,19:55,20:35,5,2020
12700,28/06/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,29,Jun,2020,19:55,20:35,6,2020
12452,29/05/2020,Service,90,1,0,90,Well-Being Scan,Early Life,8,Jun,2020,19:55,20:35,5,2020
12579,13/06/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,15,Jun,2020,19:55,20:35,6,2020
12392,18/05/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,27,May,2020,19:55,20:35,5,2020
12637,19/06/2020,Service,90,1,0,90,Well-being & Gender Package,Early Life,22,Jul,2020,19:55,20:35,6,2020
12333,02/05/2020,Service,90,1,0,90,Well-Being Scan,Early Life,13,May,2020,19:55,20:35,5,2020
12280,15/04/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,4,May,2020,19:55,20:35,4,2020
12416,23/05/2020,Service,90,1,0,90,Well-being & Gender Package,Early Life,3,Jun,2020,19:55,20:35,5,2020
12422,24/05/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,27,May,2020,19:55,20:35,5,2020
12305,23/04/2020,Service,90,1,0,90,Well-Being Scan,Early Life,11,May,2020,19:55,20:35,4,2020
12780,08/07/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,27,Jul,2020,19:55,20:35,7,2020
12691,27/06/2020,Service,90,1,0,90,Well-Being Scan,Early Life,1,Jul,2020,19:55,20:35,6,2020
12481,01/06/2020,Service,90,1,0,90,Well-Being Scan,Early Life,10,Jun,2020,19:55,20:35,6,2020
12660,23/06/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,24,Jun,2020,19:55,20:35,6,2020
12547,10/06/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,25,Jun,2020,19:55,20:35,6,2020
13973,31/12/2020,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,4,Jan,2021,19:55,20:35,12,2020
15213,07/07/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,7,Jul,2021,19:55,20:35,7,2021
14012,08/01/2021,Service,82.5,1,16.5,99,Well-being & Gender Package,Early Life,20,Jan,2021,19:55,20:35,1,2021
15538,23/08/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,9,Sep,2021,19:55,20:35,8,2021
15374,29/07/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,4,Aug,2021,19:55,20:35,7,2021
14982,06/06/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,7,Jun,2021,19:55,20:35,6,2021
15160,30/06/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,8,Jul,2021,19:55,20:35,6,2021
15510,18/08/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,18,Aug,2021,19:55,20:35,8,2021
14234,17/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,17,Feb,2021,19:55,20:35,2,2021
15199,05/07/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,15,Jul,2021,19:55,20:35,7,2021
14348,07/03/2021,Service,82.5,1,16.5,99,Well-being & Gender Package,Early Life,8,Mar,2021,19:55,20:35,3,2021
14140,01/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,1,Feb,2021,19:55,20:35,2,2021
14442,20/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,5,Apr,2021,19:55,20:35,3,2021
15365,28/07/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,2,Aug,2021,19:55,20:35,7,2021
15414,05/08/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,12,Aug,2021,19:55,20:35,8,2021
14185,08/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,8,Feb,2021,19:55,20:35,2,2021
14402,15/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,15,Mar,2021,19:55,20:35,3,2021
15000,08/06/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,24,Jun,2021,19:55,20:35,6,2021
14415,17/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,17,Mar,2021,19:55,20:35,3,2021
15261,13/07/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,14,Jul,2021,19:55,20:35,7,2021
15033,13/06/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,14,Jun,2021,19:55,20:35,6,2021
14988,07/06/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,10,Jun,2021,19:55,20:35,6,2021
14101,25/01/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,25,Jan,2021,19:55,20:35,1,2021
15376,30/07/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,9,Aug,2021,19:55,20:35,7,2021
13844,08/12/2020,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,23,Dec,2020,19:55,20:35,12,2020
14437,20/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,22,Mar,2021,19:55,20:35,3,2021
14963,02/06/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,9,Jun,2021,19:55,20:35,6,2021
14268,22/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,22,Feb,2021,19:55,20:35,2,2021
13969,30/12/2020,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,4,Jan,2021,19:55,20:35,12,2020
14663,21/04/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,22,Apr,2021,19:55,20:35,4,2021
15513,18/08/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,30,Aug,2021,19:55,20:35,8,2021
14104,25/01/2021,Service,82.5,1,16.5,99,Well-Being Scan,Early Life,27,Jan,2021,19:55,20:35,1,2021
14537,07/04/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,14,Apr,2021,19:55,20:35,4,2021
14055,16/01/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,18,Jan,2021,19:55,20:35,1,2021
14467,26/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,29,Mar,2021,19:55,20:35,3,2021
14680,23/04/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,13,May,2021,19:55,20:35,4,2021
13925,23/12/2020,Service,82.5,1,16.5,99,Basic 4D Package,Early Life,30,Dec,2020,19:55,20:35,12,2020
15236,09/07/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,19,Jul,2021,19:55,20:35,7,2021
14167,04/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,4,Feb,2021,19:55,20:35,2,2021
14265,21/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,24,Feb,2021,19:55,20:35,2,2021
14684,23/04/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,17,May,2021,19:55,20:35,4,2021
14426,18/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,18,Mar,2021,19:55,20:35,3,2021
15442,09/08/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,11,Aug,2021,19:55,20:35,8,2021
14222,15/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,15,Feb,2021,19:55,20:35,2,2021
14653,20/04/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,26,Apr,2021,19:55,20:35,4,2021
14311,01/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,1,Mar,2021,19:55,20:35,3,2021
14016,08/01/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,14,Jan,2021,19:55,20:35,1,2021
14455,24/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,24,Mar,2021,19:55,20:35,3,2021
14647,20/04/2021,Service,149,1,0,149,3D & 4D Package,Early Life,28,Apr,2021,19:55,20:35,4,2021
15634,03/09/2021,Service,149,1,0,149,3D & 4D Package,Early Life,9,Sep,2021,19:55,20:35,9,2021
15534,21/08/2021,Service,149,1,0,149,3D & 4D Package,Early Life,6,Sep,2021,19:55,20:35,8,2021
13778,30/11/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,3,Dec,2020,19:55,20:35,11,2020
13203,08/09/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,10,Sep,2020,19:55,20:35,9,2020
13370,29/09/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,7,Oct,2020,19:55,20:35,9,2020
12994,06/08/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,24,Aug,2020,19:55,20:35,8,2020
12799,10/07/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,23,Jul,2020,19:55,20:35,7,2020
13041,16/08/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,31,Aug,2020,19:55,20:35,8,2020
13463,13/10/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,21,Oct,2020,19:55,20:35,10,2020
13554,24/10/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,9,Nov,2020,19:55,20:35,10,2020
15682,11/09/2021,Service,75,1,0,75,Basic Gender Scan,Early Life,15,Sep,2021,19:55,20:35,9,2021
14483,29/03/2021,Service,75,1,0,75,Basic Gender Scan,Early Life,12,Apr,2021,19:55,20:35,3,2021
15061,17/06/2021,Service,75,1,0,75,Basic Gender Scan,Early Life,17,Jun,2021,19:55,20:35,6,2021
15042,14/06/2021,Service,95,1,0,95,Gender Reveal Surprise Package,Early Life,5,Jul,2021,19:55,20:35,6,2021
14811,12/05/2021,Service,95,1,0,95,Gender Reveal Surprise Package,Early Life,26,May,2021,19:55,20:35,5,2021
12766,06/07/2020,Service,95,1,0,95,Basic 4D Package,Early Life,5,Oct,2020,19:55,20:35,7,2020
13749,26/11/2020,Service,99,1,0,99,Well-Being Scan,Early Life,30,Nov,2020,19:55,20:35,11,2020
14862,19/05/2021,Service,99,1,0,99,Well-being & Gender Package,Early Life,20,May,2021,19:55,20:35,5,2021
15324,22/07/2021,Service,99,1,0,99,Well-Being Scan,Early Life,5,Aug,2021,19:55,20:35,7,2021
14431,19/03/2021,Service,99,1,0,99,Well-being & Gender Package,Early Life,25,Mar,2021,19:55,20:35,3,2021
14554,08/04/2021,Service,99,1,0,99,Basic 4D Package,Early Life,21,Apr,2021,19:55,20:35,4,2021
13616,02/11/2020,Service,99,1,0,99,Well-being & Gender Package,Early Life,16,Nov,2020,19:55,20:35,11,2020
15090,21/06/2021,Service,99,1,0,99,Well-Being Scan,Early Life,28,Jun,2021,19:55,20:35,6,2021
15746,20/09/2021,Service,99,1,0,99,Early Pregnancy Scan,Early Life,20,Sep,2021,19:55,20:35,9,2021
15546,24/08/2021,Service,99,1,0,99,Well-being & Gender Package,Early Life,25,Aug,2021,19:55,20:35,8,2021
14850,17/05/2021,Service,99,1,0,99,Well-Being Scan,Early Life,19,May,2021,19:55,20:35,5,2021
14486,30/03/2021,Service,99,1,0,99,Well-being & Gender Package,Early Life,7,Apr,2021,19:55,20:35,3,2021
14841,15/05/2021,Service,99,1,0,99,Well-Being Scan,Early Life,31,May,2021,19:55,20:35,5,2021
15723,16/09/2021,Service,99,1,0,99,Early Pregnancy Scan,Early Life,20,Sep,2021,19:55,20:35,9,2021
15757,22/09/2021,Service,99,1,0,99,Early Pregnancy Scan,Early Life,22,Sep,2021,19:55,20:35,9,2021
14732,01/05/2021,Service,99,1,0,99,Well-Being Scan,Early Life,3,May,2021,19:55,20:35,5,2021
15664,09/09/2021,Service,99,1,0,99,Early Pregnancy Scan,Early Life,9,Sep,2021,19:55,20:35,9,2021
14784,09/05/2021,Service,99,1,0,99,Well-Being Scan,Early Life,10,May,2021,19:55,20:35,5,2021
14876,21/05/2021,Service,99,1,0,99,Basic 4D Package,Early Life,24,May,2021,19:55,20:35,5,2021
15072,18/06/2021,Service,99,1,0,99,Basic 4D Package,Early Life,23,Jun,2021,19:55,20:35,6,2021
15053,16/06/2021,Service,99,1,0,99,Well-being & Gender Package,Early Life,30,Jun,2021,19:55,20:35,6,2021
13195,07/09/2020,Service,99,1,0,99,Basic 4D Package,Early Life,14,Oct,2020,19:55,20:35,9,2020
15683,11/09/2021,Service,99,1,0,99,Early Pregnancy Scan,Early Life,13,Sep,2021,19:55,20:35,9,2021
13509,19/10/2020,Service,479,1,0,479,Prenatal Harmony Test & Early Scan,Early Life,29,Oct,2020,19:55,20:35,10,2020
15678,10/09/2021,Service,479,1,0,479,Prenatal Harmony Test & Early Scan,Early Life,7,Oct,2021,19:55,20:35,9,2021
15132,26/06/2021,Service,479,1,0,479,Prenatal Harmony Test & Early Scan,Early Life,1,Jul,2021,19:55,20:35,6,2021
15755,22/09/2021,Service,479,1,0,479,Prenatal Harmony Test & Early Scan,Early Life,23,Sep,2021,19:55,20:35,9,2021
14858,19/05/2021,Service,479,1,0,479,Prenatal Harmony Test & Early Scan,Early Life,27,May,2021,19:55,20:35,5,2021
12940,31/07/2020,Service,479,1,0,479,Prenatal Harmony Test & Early Scan,Early Life,6,Aug,2020,19:55,20:35,7,2020
12704,28/06/2020,Service,58.33,1,11.67,70,3D Gender Package,Early Life,15,Jul,2020,19:55,20:35,6,2020
12517,05/06/2020,Service,58.33,1,11.67,70,3D Gender Package,Early Life,6,Jul,2020,19:55,20:35,6,2020
12638,19/06/2020,Service,58.33,1,11.67,70,3D Gender Package,Early Life,2,Jul,2020,19:55,20:35,6,2020
12679,26/06/2020,Service,58.33,1,11.67,70,3D Gender Package,Early Life,16,Jul,2020,19:55,20:35,6,2020
13201,08/09/2020,Service,74.17,1,14.83,89,Gender Reveal Surprise Package,Early Life,28,Sep,2020,19:55,20:35,9,2020
12945,31/07/2020,Service,74.17,1,14.83,89,Basic 4D Package,Early Life,10,Aug,2020,19:55,20:35,7,2020
